Reads	Bases	FileName	Process
261372	39467172	W45_D1_qc_decon_pe.1.fastq	decon
261372	39467172	W45_D1_qc_decon_pe.2.fastq	decon
22684	3425284	W45_D1_qc_decon_se.fastq	decon
53678	8105378	W46_D1_qc_decon_pe.1.fastq	decon
53678	8105378	W46_D1_qc_decon_pe.2.fastq	decon
3397	512947	W46_D1_qc_decon_se.fastq	decon
3269115	493636365	W47_D1_qc_decon_pe.1.fastq	decon
3269115	493636365	W47_D1_qc_decon_pe.2.fastq	decon
352854	53280954	W47_D1_qc_decon_se.fastq	decon
3281963	495576413	W48_D1_qc_decon_pe.1.fastq	decon
3281963	495576413	W48_D1_qc_decon_pe.2.fastq	decon
326939	49367789	W48_D1_qc_decon_se.fastq	decon
1266397	191225947	W49_D1_qc_decon_pe.1.fastq	decon
1266397	191225947	W49_D1_qc_decon_pe.2.fastq	decon
96157	14519707	W49_D1_qc_decon_se.fastq	decon
165867	25045917	W4_D1_qc_decon_pe.1.fastq	decon
165867	25045917	W4_D1_qc_decon_pe.2.fastq	decon
12852	1940652	W4_D1_qc_decon_se.fastq	decon
1580253	238618203	W50_D1_qc_decon_pe.1.fastq	decon
1580253	238618203	W50_D1_qc_decon_pe.2.fastq	decon
146450	22113950	W50_D1_qc_decon_se.fastq	decon
3599115	543466365	W51_D1_qc_decon_pe.1.fastq	decon
3599115	543466365	W51_D1_qc_decon_pe.2.fastq	decon
369921	55858071	W51_D1_qc_decon_se.fastq	decon
4799685	724752435	W52_D1_qc_decon_pe.1.fastq	decon
4799685	724752435	W52_D1_qc_decon_pe.2.fastq	decon
417143	62988593	W52_D1_qc_decon_se.fastq	decon
1850508	279426708	W52_D5_qc_decon_pe.1.fastq	decon
1850508	279426708	W52_D5_qc_decon_pe.2.fastq	decon
147039	22202889	W52_D5_qc_decon_se.fastq	decon
3109115	469476365	W53_D1_qc_decon_pe.1.fastq	decon
3109115	469476365	W53_D1_qc_decon_pe.2.fastq	decon
252780	38169780	W53_D1_qc_decon_se.fastq	decon
1827756	275991156	W53_D5_qc_decon_pe.1.fastq	decon
1827756	275991156	W53_D5_qc_decon_pe.2.fastq	decon
150763	22765213	W53_D5_qc_decon_se.fastq	decon
2309040	348665040	W54_D1_qc_decon_pe.1.fastq	decon
2309040	348665040	W54_D1_qc_decon_pe.2.fastq	decon
190113	28707063	W54_D1_qc_decon_se.fastq	decon
1817843	274494293	W54_D5_qc_decon_pe.1.fastq	decon
1817843	274494293	W54_D5_qc_decon_pe.2.fastq	decon
159522	24087822	W54_D5_qc_decon_se.fastq	decon
6139	926989	W55_D1_qc_decon_pe.1.fastq	decon
6139	926989	W55_D1_qc_decon_pe.2.fastq	decon
976	147376	W55_D1_qc_decon_se.fastq	decon
507833	76682783	W56_D1_qc_decon_pe.1.fastq	decon
507833	76682783	W56_D1_qc_decon_pe.2.fastq	decon
50552	7633352	W56_D1_qc_decon_se.fastq	decon
18606	2809506	W57_D1_qc_decon_pe.1.fastq	decon
18606	2809506	W57_D1_qc_decon_pe.2.fastq	decon
2394	361494	W57_D1_qc_decon_se.fastq	decon
520643	78617093	W58_D1_qc_decon_pe.1.fastq	decon
520643	78617093	W58_D1_qc_decon_pe.2.fastq	decon
45202	6825502	W58_D1_qc_decon_se.fastq	decon
1964928	296704128	W58_D5_qc_decon_pe.1.fastq	decon
1964928	296704128	W58_D5_qc_decon_pe.2.fastq	decon
143694	21697794	W58_D5_qc_decon_se.fastq	decon
1727406	260838306	W59_D1_qc_decon_pe.1.fastq	decon
1727406	260838306	W59_D1_qc_decon_pe.2.fastq	decon
150201	22680351	W59_D1_qc_decon_se.fastq	decon
1936638	292432338	W59_D5_qc_decon_pe.1.fastq	decon
1936638	292432338	W59_D5_qc_decon_pe.2.fastq	decon
146513	22123463	W59_D5_qc_decon_se.fastq	decon
516692	78020492	W5_D1_qc_decon_pe.1.fastq	decon
516692	78020492	W5_D1_qc_decon_pe.2.fastq	decon
43325	6542075	W5_D1_qc_decon_se.fastq	decon
1475638	222821338	W60_D1_qc_decon_pe.1.fastq	decon
1475638	222821338	W60_D1_qc_decon_pe.2.fastq	decon
118487	17891537	W60_D1_qc_decon_se.fastq	decon
2050123	309568573	W60_D5_qc_decon_pe.1.fastq	decon
2050123	309568573	W60_D5_qc_decon_pe.2.fastq	decon
166823	25190273	W60_D5_qc_decon_se.fastq	decon
33580	5070580	W61_D1_qc_decon_pe.1.fastq	decon
33580	5070580	W61_D1_qc_decon_pe.2.fastq	decon
3657	552207	W61_D1_qc_decon_se.fastq	decon
829614	125271714	W61_D5_qc_decon_pe.1.fastq	decon
829614	125271714	W61_D5_qc_decon_pe.2.fastq	decon
37562	5671862	W61_D5_qc_decon_se.fastq	decon
789062	119148362	W62_D1_qc_decon_pe.1.fastq	decon
789062	119148362	W62_D1_qc_decon_pe.2.fastq	decon
48869	7379219	W62_D1_qc_decon_se.fastq	decon
11666	1761566	W62_D5_qc_decon_pe.1.fastq	decon
11666	1761566	W62_D5_qc_decon_pe.2.fastq	decon
1540	232540	W62_D5_qc_decon_se.fastq	decon
8581	1295731	W63_D1_qc_decon_pe.1.fastq	decon
8581	1295731	W63_D1_qc_decon_pe.2.fastq	decon
1376	207776	W63_D1_qc_decon_se.fastq	decon
1556205	234986955	W63_D5_qc_decon_pe.1.fastq	decon
1556205	234986955	W63_D5_qc_decon_pe.2.fastq	decon
89220	13472220	W63_D5_qc_decon_se.fastq	decon
1001877	151283427	W64_D1_qc_decon_pe.1.fastq	decon
1001877	151283427	W64_D1_qc_decon_pe.2.fastq	decon
67293	10161243	W64_D1_qc_decon_se.fastq	decon
1609600	243049600	W64_D5_qc_decon_pe.1.fastq	decon
1609600	243049600	W64_D5_qc_decon_pe.2.fastq	decon
113809	17185159	W64_D5_qc_decon_se.fastq	decon
109055	16467305	W65_D1_qc_decon_pe.1.fastq	decon
109055	16467305	W65_D1_qc_decon_pe.2.fastq	decon
9151	1381801	W65_D1_qc_decon_se.fastq	decon
1124465	169794215	W65_D5_qc_decon_pe.1.fastq	decon
1124465	169794215	W65_D5_qc_decon_pe.2.fastq	decon
80276	12121676	W65_D5_qc_decon_se.fastq	decon
279978	42276678	W66_D1_qc_decon_pe.1.fastq	decon
279978	42276678	W66_D1_qc_decon_pe.2.fastq	decon
14281	2156431	W66_D1_qc_decon_se.fastq	decon
1822215	275154465	W66_D5_qc_decon_pe.1.fastq	decon
1822215	275154465	W66_D5_qc_decon_pe.2.fastq	decon
109966	16604866	W66_D5_qc_decon_se.fastq	decon
47074	7108174	W67_D1_qc_decon_pe.1.fastq	decon
47074	7108174	W67_D1_qc_decon_pe.2.fastq	decon
5197	784747	W67_D1_qc_decon_se.fastq	decon
1025338	154826038	W67_D5_qc_decon_pe.1.fastq	decon
1025338	154826038	W67_D5_qc_decon_pe.2.fastq	decon
60736	9171136	W67_D5_qc_decon_se.fastq	decon
1091115	164758365	W68_D1_qc_decon_pe.1.fastq	decon
1091115	164758365	W68_D1_qc_decon_pe.2.fastq	decon
76979	11623829	W68_D1_qc_decon_se.fastq	decon
491953	74284903	W68_D5_qc_decon_pe.1.fastq	decon
491953	74284903	W68_D5_qc_decon_pe.2.fastq	decon
25895	3910145	W68_D5_qc_decon_se.fastq	decon
1195370	180500870	W69_D1_qc_decon_pe.1.fastq	decon
1195370	180500870	W69_D1_qc_decon_pe.2.fastq	decon
97141	14668291	W69_D1_qc_decon_se.fastq	decon
405792	61274592	W69_D5_qc_decon_pe.1.fastq	decon
405792	61274592	W69_D5_qc_decon_pe.2.fastq	decon
20024	3023624	W69_D5_qc_decon_se.fastq	decon
264905	40000655	W6_D1_qc_decon_pe.1.fastq	decon
264905	40000655	W6_D1_qc_decon_pe.2.fastq	decon
19373	2925323	W6_D1_qc_decon_se.fastq	decon
1176365	177631115	W70_D1_qc_decon_pe.1.fastq	decon
1176365	177631115	W70_D1_qc_decon_pe.2.fastq	decon
90933	13730883	W70_D1_qc_decon_se.fastq	decon
1250764	188865364	W70_D5_qc_decon_pe.1.fastq	decon
1250764	188865364	W70_D5_qc_decon_pe.2.fastq	decon
78704	11884304	W70_D5_qc_decon_se.fastq	decon
9824	1483424	W71_D1_qc_decon_pe.1.fastq	decon
9824	1483424	W71_D1_qc_decon_pe.2.fastq	decon
1589	239939	W71_D1_qc_decon_se.fastq	decon
1637403	247247853	W71_D5_qc_decon_pe.1.fastq	decon
1637403	247247853	W71_D5_qc_decon_pe.2.fastq	decon
101020	15254020	W71_D5_qc_decon_se.fastq	decon
166239	25102089	W72_D1_qc_decon_pe.1.fastq	decon
166239	25102089	W72_D1_qc_decon_pe.2.fastq	decon
11477	1733027	W72_D1_qc_decon_se.fastq	decon
716213	108148163	W72_D5_qc_decon_pe.1.fastq	decon
716213	108148163	W72_D5_qc_decon_pe.2.fastq	decon
47774	7213874	W72_D5_qc_decon_se.fastq	decon
25834	3900934	W73_D1_qc_decon_pe.1.fastq	decon
25834	3900934	W73_D1_qc_decon_pe.2.fastq	decon
2145	323895	W73_D1_qc_decon_se.fastq	decon
1288065	194497815	W73_D5_qc_decon_pe.1.fastq	decon
1288065	194497815	W73_D5_qc_decon_pe.2.fastq	decon
94323	14242773	W73_D5_qc_decon_se.fastq	decon
224294	33868394	W74_D1_qc_decon_pe.1.fastq	decon
224294	33868394	W74_D1_qc_decon_pe.2.fastq	decon
15217	2297767	W74_D1_qc_decon_se.fastq	decon
1518266	229258166	W74_D5_qc_decon_pe.1.fastq	decon
1518266	229258166	W74_D5_qc_decon_pe.2.fastq	decon
101045	15257795	W74_D5_qc_decon_se.fastq	decon
1256892	189790692	W75_D1_qc_decon_pe.1.fastq	decon
1256892	189790692	W75_D1_qc_decon_pe.2.fastq	decon
84409	12745759	W75_D1_qc_decon_se.fastq	decon
1633176	246609576	W75_D5_qc_decon_pe.1.fastq	decon
1633176	246609576	W75_D5_qc_decon_pe.2.fastq	decon
121597	18361147	W75_D5_qc_decon_se.fastq	decon
1161080	175323080	W7_D1_qc_decon_pe.1.fastq	decon
1161080	175323080	W7_D1_qc_decon_pe.2.fastq	decon
86025	12989775	W7_D1_qc_decon_se.fastq	decon
1257037	189812587	W7_D5_qc_decon_pe.1.fastq	decon
1257037	189812587	W7_D5_qc_decon_pe.2.fastq	decon
91933	13881883	W7_D5_qc_decon_se.fastq	decon
1406895	212441145	W82_D1_qc_decon_pe.1.fastq	decon
1406895	212441145	W82_D1_qc_decon_pe.2.fastq	decon
81348	12283548	W82_D1_qc_decon_se.fastq	decon
1806467	272776517	W82_D5_qc_decon_pe.1.fastq	decon
1806467	272776517	W82_D5_qc_decon_pe.2.fastq	decon
129814	19601914	W82_D5_qc_decon_se.fastq	decon
739485	111662235	W83_D1_qc_decon_pe.1.fastq	decon
739485	111662235	W83_D1_qc_decon_pe.2.fastq	decon
39291	5932941	W83_D1_qc_decon_se.fastq	decon
978196	147707596	W83_D5_qc_decon_pe.1.fastq	decon
978196	147707596	W83_D5_qc_decon_pe.2.fastq	decon
60118	9077818	W83_D5_qc_decon_se.fastq	decon
1563934	236154034	W84_D1_qc_decon_pe.1.fastq	decon
1563934	236154034	W84_D1_qc_decon_pe.2.fastq	decon
92971	14038621	W84_D1_qc_decon_se.fastq	decon
1605750	242468250	W84_D5_qc_decon_pe.1.fastq	decon
1605750	242468250	W84_D5_qc_decon_pe.2.fastq	decon
113123	17081573	W84_D5_qc_decon_se.fastq	decon
401462	60620762	W85_D1_qc_decon_pe.1.fastq	decon
401462	60620762	W85_D1_qc_decon_pe.2.fastq	decon
16957	2560507	W85_D1_qc_decon_se.fastq	decon
1803488	272326688	W85_D5_qc_decon_pe.1.fastq	decon
1803488	272326688	W85_D5_qc_decon_pe.2.fastq	decon
131316	19828716	W85_D5_qc_decon_se.fastq	decon
1112039	167917889	W86_D1_qc_decon_pe.1.fastq	decon
1112039	167917889	W86_D1_qc_decon_pe.2.fastq	decon
68851	10396501	W86_D1_qc_decon_se.fastq	decon
2101258	317289958	W86_D5_qc_decon_pe.1.fastq	decon
2101258	317289958	W86_D5_qc_decon_pe.2.fastq	decon
191504	28917104	W86_D5_qc_decon_se.fastq	decon
1255129	189524479	W87_D1_qc_decon_pe.1.fastq	decon
1255129	189524479	W87_D1_qc_decon_pe.2.fastq	decon
67970	10263470	W87_D1_qc_decon_se.fastq	decon
1235623	186579073	W87_D5_qc_decon_pe.1.fastq	decon
1235623	186579073	W87_D5_qc_decon_pe.2.fastq	decon
98048	14805248	W87_D5_qc_decon_se.fastq	decon
1736512	262213312	W88_D5_qc_decon_pe.1.fastq	decon
1736512	262213312	W88_D5_qc_decon_pe.2.fastq	decon
138523	20916973	W88_D5_qc_decon_se.fastq	decon
1830587	276418637	W89_D5_qc_decon_pe.1.fastq	decon
1830587	276418637	W89_D5_qc_decon_pe.2.fastq	decon
166703	25172153	W89_D5_qc_decon_se.fastq	decon
875750	132238250	W8_D1_qc_decon_pe.1.fastq	decon
875750	132238250	W8_D1_qc_decon_pe.2.fastq	decon
60830	9185330	W8_D1_qc_decon_se.fastq	decon
1396213	210828163	W8_D5_qc_decon_pe.1.fastq	decon
1396213	210828163	W8_D5_qc_decon_pe.2.fastq	decon
94852	14322652	W8_D5_qc_decon_se.fastq	decon
1542198	232871898	W90_D5_qc_decon_pe.1.fastq	decon
1542198	232871898	W90_D5_qc_decon_pe.2.fastq	decon
147235	22232485	W90_D5_qc_decon_se.fastq	decon
798401	120558551	W91_D5_qc_decon_pe.1.fastq	decon
798401	120558551	W91_D5_qc_decon_pe.2.fastq	decon
55324	8353924	W91_D5_qc_decon_se.fastq	decon
1322465	199692215	W92_D5_qc_decon_pe.1.fastq	decon
1322465	199692215	W92_D5_qc_decon_pe.2.fastq	decon
93878	14175578	W92_D5_qc_decon_se.fastq	decon
1628517	245906067	W93_D5_qc_decon_pe.1.fastq	decon
1628517	245906067	W93_D5_qc_decon_pe.2.fastq	decon
146257	22084807	W93_D5_qc_decon_se.fastq	decon
1213509	183239859	W9_D1_qc_decon_pe.1.fastq	decon
1213509	183239859	W9_D1_qc_decon_pe.2.fastq	decon
95219	14378069	W9_D1_qc_decon_se.fastq	decon
1310751	197923401	W9_D5_qc_decon_pe.1.fastq	decon
1310751	197923401	W9_D5_qc_decon_pe.2.fastq	decon
98348	14850548	W9_D5_qc_decon_se.fastq	decon
1535153	231808103	Wound_prelim_Virome_1_qc_decon_pe.1.fastq	decon
1535153	231808103	Wound_prelim_Virome_1_qc_decon_pe.2.fastq	decon
31110	4697610	Wound_prelim_Virome_1_qc_decon_se.fastq	decon
357764	54022364	Wound_prelim_Virome_2_qc_decon_pe.1.fastq	decon
357764	54022364	Wound_prelim_Virome_2_qc_decon_pe.2.fastq	decon
7796	1177196	Wound_prelim_Virome_2_qc_decon_se.fastq	decon
506876	76538276	Wound_prelim_Virome_3_qc_decon_pe.1.fastq	decon
506876	76538276	Wound_prelim_Virome_3_qc_decon_pe.2.fastq	decon
17171	2592821	Wound_prelim_Virome_3_qc_decon_se.fastq	decon
5959	899809	ZYMO_microprep_reagents_qc_decon_pe.1.fastq	decon
5959	899809	ZYMO_microprep_reagents_qc_decon_pe.2.fastq	decon
450	67950	ZYMO_microprep_reagents_qc_decon_se.fastq	decon
1407759	212571609	ZYMO_Standard_qc_decon_pe.1.fastq	decon
1407759	212571609	ZYMO_Standard_qc_decon_pe.2.fastq	decon
86663	13086113	ZYMO_Standard_qc_decon_se.fastq	decon
